"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"Clin Biochem",65,318,38.9937106918239,0.0113120971700952,-0.0620318919234361,0.0717077345478916,0.0149397437724675,-0.0570112393367289,0.074211293076835,0.791
"Clin Biomech (Bristol Avon)",64,235,24.6808510638298,-0.0339145399051887,-0.105366097841282,0.0609626638057186,-0.027469316189363,-0.0948271730815295,0.0702771407227786,0.565
"Clin Cancer Res",312,2225,33.6629213483146,0.0668318350996951,0.0408571935907699,0.0923569441674362,0.0670231137412758,0.0409460206965833,0.0929962097909654,0
"Clin Chem",224,1145,34.1484716157205,0.03915199724337,0.0101705238692261,0.0822405264030706,0.0392373559650215,0.0077359024814241,0.0846958536780443,0.072
"Clin Chem Lab Med",169,805,37.639751552795,0.0552148840382046,-0.00225928610244279,0.083297458105178,0.0560784166066009,-1.51906147337782e-05,0.0865517873590119,0.04
"Clin Chim Acta",144,644,35.5590062111801,0.0982157450763754,0.0424757456823239,0.150940530234919,0.101584913160648,0.0515672721883162,0.155070771879837,0.001
"Clin Endocrinol (Oxf)",87,511,35.4207436399217,0.0182935922087103,-0.0300106598535972,0.0718878834310146,0.0214845127991788,-0.0246792552129496,0.0772522366423809,0.526
"Clin Evid",60,144,35.4166666666667,0.210626185958254,-0.0461666666666666,0.327751668056714,0.222643896268185,-0.0381062318261623,0.354165282361053,0.031
"Clin Exp Pharmacol Physiol",67,271,35.0553505535055,0.0823108908635225,-0.0378758450879139,0.145954351834536,0.0883536255411256,-0.0257430254327556,0.144937308401583,0.095
"Clin Experiment Ophthalmol",75,265,26.7924528301887,-0.0729030540632108,-0.127648266261565,0.00666987718596632,-0.0673370117612893,-0.114743645072745,0.0118806244588951,0.199
"Clin Gastroenterol Hepatol",138,645,26.046511627907,0.0781744554487143,0.0328053978924975,0.120210174764282,0.081435060854423,0.0378004491818532,0.120513496362102,0.021
"Clin Immunol",59,318,44.6540880503145,-0.0274889869520151,-0.0669168879999579,0.0284437949905377,-0.0233678586671544,-0.0638300605611106,0.0331000416690414,0.472
"Clin Infect Dis",280,1281,33.2552693208431,0.100398438331475,0.0497656552934629,0.127009635345147,0.102873640032647,0.0496356697627975,0.129011376591911,0
"Clin J Pain",55,214,34.5794392523364,0.0353474903474903,-0.0623644678132409,0.116919698237582,0.0430341055341055,-0.0485088272882616,0.118513475339251,0.545
"Clin J Sport Med",65,219,26.9406392694064,0.201175847457627,0.0752118681336244,0.290055091852305,0.210338983050847,0.0827788794708516,0.309026080025837,0.001
"Clin Neurophysiol",138,644,26.2422360248447,0.0528479186131008,0.00491588226731469,0.138264884912418,0.0562811169936676,0.00860706786377807,0.142361589938512,0.086
"Clin Nucl Med",87,333,25.2252252252252,0.0514220145889682,-0.0158086798006673,0.137423110020322,0.0548447190121029,-0.00720897656152401,0.146092600429757,0.304
"Clin Oral Implants Res",73,354,18.6440677966102,-0.0131313131313131,-0.0619487623177799,0.0751685612903536,-0.00822548400673401,-0.0548301959339341,0.0838245718349705,0.733
"Clin Orthop Relat Res",228,904,10.287610619469,0.0067821928766203,-0.0370195696674556,0.0370520236027962,0.0071914402768386,-0.0378439458141576,0.0414973486938601,0.826
"Clin Pediatr (Phila)",71,238,45.3781512605042,0.0964814814814816,-0.0205952829976758,0.197641289943763,0.101709401709402,-0.0140980719105122,0.202387453284155,0.122
"Clin Rehabil",58,202,58.9108910891089,0.185119188237544,0.025563543035143,0.25960754047853,0.192017369196675,0.0343361548202227,0.271135560997869,0.003
"Clin Rheumatol",94,424,37.0283018867925,0.166135597109618,0.0563104365744958,0.239003585728818,0.168278050980406,0.0525973313484936,0.232966054940116,0
"Clin Sci",62,307,29.9674267100977,0.00898135989389781,-0.0274579722324647,0.120433450005717,0.0111920574370018,-0.0283133658620918,0.122121861155717,0.808
"Clin Ther",88,394,25.1269035532995,0.0622152653791072,-0.02277335437921,0.105494790584366,0.0689050037637609,-0.0179371755358607,0.10855976119996,0.143
"Clin Transl Oncol",70,381,35.1706036745407,0.0375972351816813,-0.0105830836172724,0.0833879193317144,0.0413541943785463,-0.014294117577085,0.0916292481192871,0.301
"Clin Trials",51,234,39.7435897435897,0.180366068766892,0.0577779857902092,0.213271982200598,0.187538687195516,0.0635649731701308,0.216344545653424,0.001
"Clinics (Sao Paulo)",58,291,29.8969072164948,0.0788971527308241,0.014076623612408,0.161557101746886,0.0857613064382841,0.0150967752178594,0.170557569577799,0.042
"Cognition",66,186,46.2365591397849,0.225,0.061942400327233,0.336323182574917,0.232860465116279,0.0605257123690264,0.341004655872179,0.005
"Coll Antropol",133,593,42.327150084317,0.101083025181369,0.0259744761629139,0.160258606779477,0.102304788087971,0.0261716824669202,0.1567222915187,0
"Comp Biochem Physiol B Biochem Mol Biol",61,240,40.8333333333333,-0.0545175816805595,-0.113658558345593,0.0315001410718241,-0.0503976238382677,-0.109047098336851,0.0313309973093607,0.309
"Comp Biochem Physiol Part A Mol Integr Physiol",79,231,35.0649350649351,-0.0475802469135802,-0.159213011545556,0.0614420660002512,-0.0411934156378602,-0.149141269449802,0.0631255037190885,0.518
"Compr Psychiatry",57,285,38.9473684210526,0.0176981168360478,-0.0501818015341729,0.0804241802259044,0.0221869036524209,-0.0432137883769642,0.0907557506451958,0.663
"Conserv Biol",53,161,27.9503105590062,-0.0225159642401023,-0.1292088916409,0.0847009709430999,-0.00675606641123894,-0.12070241624931,0.116076852704318,0.781
"Consult Pharm",59,145,56.551724137931,0.0597173828881146,-0.0455992101869762,0.322673428626653,0.0636211124016002,-0.0572723149931389,0.322922684862708,0.576
"Contact Derm",84,325,47.3846153846154,0.0500014466179879,-0.0495632430840159,0.100707779283863,0.0582987049152462,-0.0461808469688249,0.118969812263585,0.306
"Contemp Nurse",60,170,72.9411764705882,0.107877512856475,-0.0838936781609196,0.25566830211121,0.118717858812529,-0.054555358901676,0.280312208989644,0.205
"Contraception",94,372,54.8387096774194,0.0438100240096039,-0.0410105430843393,0.11347295534863,0.0512996865412832,-0.0331868791789138,0.123132020514979,0.35
"Cornea",85,370,31.3513513513514,0.0588304694671786,-0.024061652766068,0.141400643472456,0.0639346267061445,-0.016244762830971,0.139006111438196,0.161
"Cortex",68,203,36.4532019704434,-0.0739053006494867,-0.144273159315224,0.153400907792738,-0.0708848383266988,-0.148430157092242,0.147191815811354,0.343
"Crit Care",101,417,18.9448441247002,0.0266390782213567,-0.0436433042470532,0.0785292406556216,0.0297401032917099,-0.0415393044339338,0.0749841854553113,0.528
"Crit Care Med",302,1286,23.4059097978227,0.0865257452147177,0.0548747365614265,0.136638791743801,0.0882419752832253,0.0576933332223851,0.142885304006951,0
"Crit Rev Oncol Hematol",51,209,26.3157894736842,0.0628076685219543,-0.0266706750563977,0.119716820493916,0.0676808905380335,-0.018769976731239,0.127164884062125,0.293
"Croat Med J",67,264,37.5,0.103235529902197,0.0204449668725421,0.202282527518599,0.111592111592112,0.0256216114425797,0.213359021398857,0.056
"Curr Biol",262,927,32.2545846817691,-0.0184209414235723,-0.0562221393318388,0.0368440017976289,-0.0182782341585305,-0.0563079690562235,0.033018399171441,0.58
"Curr Med Chem",60,184,29.8913043478261,0.0279781200711433,-0.0977117837141892,0.151466856954556,0.0368012349407698,-0.0791530302032005,0.148537477807251,0.731
"Curr Med Res Opin",91,426,23.943661971831,0.0182191507354906,-0.0478115890144488,0.117802606018507,0.0220865675114041,-0.0435604835585441,0.113980564660935,0.635
"Curr Microbiol",90,336,47.0238095238095,0.0994168681553121,0.0427541945930822,0.249368571713315,0.102645427392974,0.0491962926802947,0.244970051474827,0.03
"Curr Opin Anaesthesiol",83,197,23.8578680203046,0.166359338061466,-0.0398206691028711,0.346414042420941,0.172316784869976,-0.0250068628946165,0.353756239264561,0.06
"Curr Opin Cardiol",52,145,13.1034482758621,0.133876357560568,0.00475921388087603,0.351415534318849,0.143344472291841,0.0129285595152469,0.350548892754899,0.093
"Curr Opin Cell Biol",57,147,32.6530612244898,0.166835016835017,-0.0469796294153415,0.29766899030357,0.172201178451178,-0.0499680559370674,0.307260182496964,0.088
"Curr Opin Clin Nutr Metab Care",58,153,36.6013071895425,-0.0367925520723753,-0.194519176678475,0.140498275019068,-0.0281664212076583,-0.183159900800046,0.129703219610843,0.708
"Curr Opin Immunol",55,142,33.0985915492958,0.115879059350504,-0.0988913123248197,0.319514425825747,0.12615154908548,-0.06738609654955,0.326730222277779,0.244
"Curr Opin Microbiol",52,119,36.9747899159664,-0.117878787878788,-0.302327571154182,0.0643407160435025,-0.108181818181818,-0.292680400319773,0.0849859319018354,0.349
"Curr Opin Neurobiol",58,145,31.0344827586207,0.0139999999999999,-0.178801364882037,0.223637637362637,0.0214814814814814,-0.18176995668955,0.232285804266471,0.888
"Curr Opin Neurol",51,127,32.2834645669291,0.141567404046133,-0.0929336101755936,0.300190265654498,0.150075628663263,-0.0954668903421186,0.295428214739367,0.185
"Curr Opin Psychiatry",88,206,33.9805825242718,0.0839635854341737,-0.0933842768022968,0.232592129323667,0.0937675070028011,-0.0774566753452973,0.232557843596671,0.344
"Curr Opin Rheumatol",50,124,38.7096774193548,0.0652412280701754,-0.0948466981132075,0.328300158447217,0.0793128654970761,-0.0867654645342215,0.350079192675336,0.542
"Curr Pharm Des",90,280,24.6428571428571,-0.0109668704352405,-0.0594530339175753,0.131185119538624,-0.00384641802321589,-0.0530861921917463,0.135021833353882,0.853
"Curr Surg",58,196,23.469387755102,0.10616425120773,-0.045305957070548,0.177976792406171,0.114727858293076,-0.0440128901217691,0.188631010256292,0.128
"Curr Top Med Chem",58,161,23.6024844720497,0.0935815147625161,-0.0943028740601244,0.204429371723167,0.107602339181287,-0.0983556330291972,0.226290108454359,0.295
"Cutis",67,213,44.131455399061,-0.0771231897014124,-0.159146221825179,0.0546844334197773,-0.0748971929197211,-0.149962340885459,0.0678495583716423,0.239
"Cytokine",53,255,39.2156862745098,-0.019973886328725,-0.0690396435104971,0.0613043689698101,-0.0152830261136713,-0.0686791928664638,0.0530218003645393,0.686
"Cytometry",61,303,26.4026402640264,0.0576798817774155,-0.00947593215000186,0.115737476152966,0.0625318972880632,-0.00750200003516302,0.122997771150227,0.181
"DNA Repair (Amst)",67,253,43.4782608695652,0.0860575787848515,-0.0118118240372766,0.189750913516337,0.0924877395331941,-0.00496209241661496,0.201605993774239,0.173
"Dalton Trans",270,1186,24.114671163575,0.0495368705368705,0.011184182266199,0.108312568775816,0.0501407203907204,0.00973545500597878,0.104964838647298,0.032
"Dent Mater",97,382,21.7277486910995,0.0287222468469194,-0.031838070238236,0.0966914865455246,0.0343769727740393,-0.027311696081954,0.104983298842957,0.525
"Dermatol Online J",58,186,50,0.0569380440348182,-0.0794815384084001,0.164533030247613,0.060931899641577,-0.0768483086484775,0.159745915419225,0.455
"Dermatol Surg",148,528,29.5454545454545,0.0884674465319627,0.0174442980739751,0.171566789355958,0.0899228012131237,0.0155911305572492,0.166296064906477,0.022
"Dermatology (Basel)",53,220,33.6363636363636,-0.108642889464807,-0.140531800660265,-0.0102687073971895,-0.101927269735489,-0.140833122248051,0.00118500746224847,0.051
"Dev Biol",222,838,44.3914081145585,0.0610806748284251,0.0130237742206605,0.125783136175346,0.0624058617863131,0.0095934883843841,0.125647302286746,0.05
"Dev Cell",78,290,35.8620689655172,0.0414336261110454,-0.0213163892063791,0.132536023749033,0.0462482932240996,-0.0185263808336252,0.127953328516674,0.468
"Dev Dyn",131,528,41.4772727272727,0.0394247799753851,-0.0331644114960592,0.0802241657426431,0.0435451353924554,-0.0242091711545095,0.0859639472019912,0.281
"Dev Med Child Neurol",101,462,58.4415584415584,0.0139962705761317,-0.0362617952099883,0.0779770395847246,0.0179973636831276,-0.0314944310479072,0.083476083474457,0.709
"Dev Psychol",51,187,60.9625668449198,0.0135753415854353,-0.0783920744936477,0.138470342961513,0.0207255934004312,-0.06338539345818,0.14661734142526,0.849
"Development",218,867,37.60092272203,0.0797878113857384,0.0198439921506452,0.117905589962175,0.0786195023012211,0.0163123710941814,0.117125350788965,0.017
"Diabetes",152,1041,37.5600384245917,0.0339100627878909,-0.00869471498905862,0.0594158875237502,0.0355718300978974,-0.00837744970059569,0.0605858584994902,0.093
"Diabetes Care",276,1377,36.238198983297,0.067715014681613,0.0215280985139651,0.0944415182377414,0.068325595960136,0.0218039382759828,0.0941219823529688,0.002
"Diabetes Res Clin Pract",51,246,36.9918699186992,0.15717492952516,0.0401375581875162,0.2396297136367,0.164038756941983,0.0500100835135111,0.25150444137457,0
"Diagn Cytopathol",66,245,43.6734693877551,0.186983610998239,0.0635794605939478,0.298837931320043,0.191363041220823,0.0783663822148884,0.303606039540787,0.001
"Diagn Microbiol Infect Dis",93,459,38.562091503268,0.0488891412710382,-0.0195738002623465,0.0856121424628224,0.0493469026465782,-0.0211500958147681,0.0891187043091332,0.172
"Dig Dis Sci",156,757,24.1743725231176,0.0837332929124784,0.0291500106017575,0.135459853876109,0.0871998379923782,0.0294456443572714,0.14728987147685,0.002
"Dis Aquat Org",62,229,33.1877729257642,0.0466389905244394,-0.0473981961523812,0.147539332877587,0.0506072072635539,-0.0428026666984356,0.146007991341896,0.443
"Dis Colon Rectum",117,598,21.0702341137124,0.0327091100093522,-0.0108507941483964,0.0861678245052516,0.0362887857591248,-0.00834916440316642,0.0914353189920457,0.298
"Disabil Rehabil",68,222,56.3063063063063,0.146787628865979,0.0391603017735119,0.327314987054421,0.150136082474227,0.0474499199948468,0.32711424048916,0.03
"Drug Alcohol Depend",104,464,43.75,-0.0467467702278869,-0.0714184576172405,0.0272877707613647,-0.0435547910096351,-0.0712874242398892,0.0287551257127752,0.219
"Drug Alcohol Rev",60,213,48.8262910798122,0.0529992942836979,-0.0689986347979591,0.145986957402323,0.0613796753705011,-0.0634552170634501,0.152490753718998,0.394
"Drug Discov Today",62,178,14.0449438202247,-0.0470588235294118,-0.123998591909882,0.0720437379764128,-0.0397771553065671,-0.113449394136757,0.083587374365048,0.585
"Drug Metab Dispos",81,377,37.4005305039788,0.0412286990766977,-0.0294768346066584,0.0997133644364126,0.0474894318227351,-0.0231650218054877,0.104702280799985,0.292
"Drug Saf",50,192,35.9375,0.0521032166843408,-0.0695533588896274,0.131711897814519,0.0608931306704372,-0.0602807464729214,0.139648712285942,0.431
"Drugs",98,235,39.1489361702128,0.190230059795277,-0.0198222504315154,0.294936228608331,0.202442485051181,-0.00374221583105804,0.301665990131657,0.02
"Duodecim",99,304,46.7105263157895,0.23300400984282,0.114075989854535,0.331919171806674,0.239606989737402,0.112139929435731,0.348174149485654,0
"EMBO J",166,897,36.231884057971,0.0344038385856568,0.000283416965650333,0.0672988343223091,0.0357045530227349,0.00225533899552649,0.0684180208045733,0.134
"EMBO Rep",89,322,33.8509316770186,0.0391762740903457,-0.0346103800050255,0.126418073133306,0.0460763903844406,-0.0306203840887474,0.125238994155762,0.453
"Ear Nose Throat",118,350,18.8571428571429,-0.0786562811210699,-0.144126079553736,0.00453174291944148,-0.0734457248541757,-0.137567760165532,0.0103037472336957,0.166
"Eat Disord",80,252,70.2380952380952,0.0232768361581921,-0.0741536249111458,0.146421267665063,0.0334463276836159,-0.0629870432449809,0.149054470776984,0.723
"Echocardiography",77,383,17.2323759791123,0.0264211515788803,-0.0188736701934066,0.0894150145700858,0.0301832543551787,-0.0164668557450183,0.0938204596801211,0.487
"Ecol Appl",63,215,28.8372093023256,-0.0333611939399415,-0.113705970019587,0.0794295264170694,-0.0274408150356917,-0.115200795831587,0.10123129095614,0.642
"Ecology",89,263,23.1939163498099,0.071182978953633,-0.0817351599890081,0.179254345530946,0.0768381756208407,-0.0769435516004642,0.170680782772641,0.283
"Ecotoxicol Environ Saf",57,216,38.4259259259259,0.161042019851695,0.0562827617270232,0.298747057240206,0.167880113364306,0.0648725599574908,0.300857048102864,0.005
"Electrophoresis",215,864,33.1018518518519,0.0819658914415369,0.0137974900455477,0.112484103006281,0.083346198650963,0.0148394493071309,0.113941498112111,0.004
"Emerging Infect Dis",160,928,38.7931034482759,0.0366237943937474,0.00627293776225534,0.0725955086889674,0.0368565037813864,0.0092279709216466,0.0733104402276325,0.102
"Endocr Pract",60,213,32.8638497652582,0.0566433566433567,-0.0545735774541228,0.186468462567325,0.06351529422958,-0.0478563514012121,0.197733163915691,0.378
"Endocrine",50,192,45.8333333333333,-0.0225774225774226,-0.116513879735038,0.0773861912260497,-0.0194805194805195,-0.1093245404947,0.087921764611757,0.739
"Endocrinology",213,1085,40,0.0545945136958962,0.013582184253641,0.0888480786246979,0.0562371043361827,0.0161801786476813,0.0884206517891167,0.02
"Endokrynol Pol",78,340,52.0588235294118,0.00293131706254302,-0.0491125957986936,0.0698741220995637,0.00462969840114483,-0.0518037713650744,0.070483183419742,0.955
"Enferm Infecc Microbiol Clin",136,602,40.1993355481728,-0.0393970003060913,-0.084832987491676,0.0177947683016573,-0.0375992245689216,-0.0783715706564895,0.0157431605590849,0.25
"Environ Health Perspect",163,841,39.1200951248514,0.0653006200860732,-0.000344362511366508,0.0735457355408527,0.0649766930243695,0.00210186104501921,0.0714629861295273,0.011
"Environ Manage",90,282,27.3049645390071,0.110319923978461,-0.034741869752723,0.185925836417077,0.112996515679443,-0.0324999710501026,0.187439572536737,0.061
"Environ Microbiol",114,516,35.8527131782946,-0.0152746804106321,-0.0566344312482592,0.0448237353891599,-0.0127388601708843,-0.0535988650938043,0.0521273968065921,0.668
"Environ Monit Assess",112,382,29.0575916230367,0.109104206521181,0.0243683458244231,0.224674445614955,0.116965909216832,0.0358471756053831,0.239316668986299,0.03
"Environ Pollut",114,407,31.4496314496315,0.0250098006272402,-0.0422910620588775,0.0937032909672878,0.0270672323028675,-0.038499285957073,0.0972913151102994,0.581
"Environ Res",53,224,46.4285714285714,0.0726495726495726,-0.0391193650746204,0.134232716426061,0.0804273504273504,-0.0320423514249941,0.147578099473124,0.205
"Environ Sci Technol",495,1923,25.2730109204368,0.0505293243707894,0.00442656492998028,0.0662120685648293,0.0506756307459935,0.0041386724153649,0.0663433488253896,0.012
"Environ Toxicol Chem",286,1201,30.9741881765196,0.0442144891928929,-0.00331708461330483,0.0776109225518653,0.0450328179558889,-0.00121981936005032,0.080036975115505,0.066
"Epidemiol Prev",60,332,40.6626506024096,-0.0168445554570766,-0.07151224708446,0.0245912859135749,-0.0110172278474591,-0.0645760203756792,0.0312803963783218,0.658
"Epidemiology",63,316,40.1898734177215,0.0410558304763479,-0.045792530756698,0.0713324133847394,0.0459170301224099,-0.0439272679788792,0.0693316486873112,0.337
"Epilepsia",129,668,38.3233532934132,0.0800266517981572,0.0262594222270913,0.129707955457049,0.0820242775418707,0.029428769088314,0.131710393427447,0.004
"Epilepsy Behav",82,293,39.9317406143345,0.0525972869722869,-0.0478811015024916,0.147314491120658,0.0572032712657712,-0.0410860754080915,0.158163474960494,0.325
"Epilepsy Res",65,278,35.2517985611511,0.0946963970773496,0.0415603556374333,0.192347615509969,0.0983101176978729,0.0461069912013244,0.202635840507383,0.059
"Ethn Dis",71,301,54.485049833887,0.124867960358436,0.003563882971276,0.167143160974467,0.12571756374498,0.00159310917735581,0.168242171207644,0.003
"Eukaryotic Cell",105,443,44.920993227991,0.0163578430795664,-0.0433402087778883,0.0782474129571132,0.0184424758452685,-0.0371042350832885,0.0838642734106205,0.671
"Eur Arch Otorhinolaryngol",102,441,22.9024943310658,-0.0264458357600466,-0.0704113693706426,0.0455041855032131,-0.0205780430984275,-0.0606961977194796,0.0522488387157123,0.46
"Eur Heart J",304,1688,21.6232227488152,0.0524542593464409,0.0246763292172652,0.0861714608025953,0.053324140456747,0.0271340301154165,0.0875539910143072,0.002
"Eur J Appl Physiol",112,462,19.047619047619,0.0897504456327985,0.0124261459655379,0.174144872633357,0.0929590017825311,0.0137116380511355,0.169728451832536,0.022
"Eur J Cancer",122,695,39.7122302158273,0.0738265520439311,0.0222118230994054,0.102242523286284,0.0758029895298213,0.0214871581145901,0.103229504750359,0.004
"Eur J Cardiothorac Surg",238,1162,13.1669535283993,0.0362178303762866,0.00507924212596328,0.0751006262813688,0.0375813754639616,0.00810468710199478,0.0762929079197781,0.113
"Eur J Cell Biol",64,280,45.3571428571429,0.0454085396188222,-0.0264116000035241,0.141438075230092,0.0510066960584176,-0.0165942056343026,0.147650072038056,0.374
"Eur J Clin Pharmacol",74,382,34.5549738219895,0.0512839826839826,-0.0377563254379023,0.101416841605091,0.0555498556998556,-0.0331311234196339,0.0999977985817479,0.152
"Eur J Emerg Med",58,227,24.2290748898678,-0.0102219873150106,-0.0722533713574477,0.120630548054769,-0.00276141816839498,-0.077458226865785,0.12505000184876,0.899
"Eur J Endocrinol",122,799,36.7959949937422,0.0219634674837745,-0.0117140901014304,0.0707461727438723,0.023798447871998,-0.0102414295418673,0.0670659536670398,0.319
"Eur J Epidemiol",62,281,40.5693950177936,0.021415064607627,-0.0322069265906049,0.1335061343246,0.0258884903542957,-0.0301665554578286,0.138574208743564,0.621
"Eur J Gastroenterol Hepatol",127,663,26.6968325791855,0.031636737244605,-0.0197547198700903,0.0726803220658821,0.0335096498519808,-0.0151769879307123,0.0798432618039209,0.251
"Eur J Haematol",64,399,38.5964912280702,0.0243387657487844,-0.0214677141683542,0.104232348063666,0.0292433880281747,-0.0199869011019905,0.104764967656401,0.452
"Eur J Heart Fail",60,370,28.3783783783784,0.0831101892018334,-0.000848728803872767,0.128678811079974,0.0865179713966777,0.00490226611788536,0.137266270721172,0.012
"Eur J Hum Genet",92,592,42.9054054054054,0.080408428842028,0.0292281605601054,0.12543974531172,0.0828571247395549,0.0299392548423975,0.127912578640971,0.006
"Eur J Immunol",131,754,43.368700265252,0.0190298322713508,-0.0292621085040317,0.049896313559836,0.0209094948862475,-0.0246161426513229,0.0510366225020411,0.416
"Eur J Intern Med",74,327,27.5229357798165,-0.0451764784676177,-0.0936958580368906,0.0576662092780513,-0.0385331413390486,-0.0798138117015976,0.060447838461266,0.283
"Eur J Med Chem",67,374,41.7112299465241,0.0724991878661604,0.00819214118962239,0.149184781355926,0.0759956107433172,0.0100313055286004,0.149005014284373,0.039
"Eur J Neurosci",284,1222,35.3518821603928,0.00946104310467888,-0.0215687186841951,0.0551435701003746,0.0103332137597258,-0.0225700939746898,0.0537935532237502,0.686
"Eur J Nucl Med Mol Imaging",105,623,27.2873194221509,0.0381029880679277,-0.0245790523104795,0.0727349952881837,0.0409953285615537,-0.0186064590396424,0.0762327424985983,0.152
"Eur J Obstet Gynecol Reprod Biol",130,635,37.4803149606299,0.0532793722022814,-0.00323266939338682,0.0995561980417981,0.0553673820493773,0.000254740413238347,0.0953310753061609,0.063
"Eur J Oral Sci",58,259,36.2934362934363,0.0369105953148506,-0.0499520096637963,0.101580276440275,0.0411044845619314,-0.0465560978300211,0.113491215685091,0.439
"Eur J Pediatr",109,558,44.2652329749104,0.0764567468409066,0.0123349515072095,0.126998048169851,0.078917046737321,0.0135756930612249,0.131200776390876,0.014
"Eur J Pharm Sci",54,232,42.6724137931034,0.125134625886506,-0.0156658499501079,0.210498858040923,0.132022697436231,-0.00872523866722454,0.211314924276287,0.015
"Eur J Pharmacol",308,1434,37.9358437935844,0.0880097711965276,0.0327396410620407,0.112740030762977,0.089212010519223,0.0299302142310112,0.114755371924297,0
"Eur J Public Health",76,272,45.2205882352941,0.00931871702865317,-0.0922178752938056,0.101758695711392,0.0156189021142369,-0.0807374620816947,0.101559242312392,0.857
"Eur J Radiol",83,416,25,0.086052836052836,0.00463037452461039,0.153891109028208,0.091570929070929,0.0128254404557547,0.153566864619748,0.016
"Eur Radiol",150,848,17.3349056603774,0.0241837754836678,-0.0235728525295826,0.0640284075324868,0.0265927828418731,-0.0203682210446299,0.0685283790904676,0.287
"Eur Spine",101,444,20.045045045045,0.11490425700269,0.0178248309397375,0.284868345898748,0.120151922772591,0.0172874867149655,0.275947506347086,0.003
"Eur Urol",138,788,16.3705583756345,0.050262851138032,0.0148983704181591,0.104471294123937,0.0559540694699674,0.0201822091215184,0.113902522337153,0.038
"Euro Surveill",91,380,47.6315789473684,0.181547040649181,0.0393426223287455,0.193185221077744,0.183772828009203,0.0389900565291869,0.193930815580485,0
"Europace",74,410,16.0975609756098,0.0428803857054385,-0.00270800812458881,0.117546300586442,0.0475273187680693,0.00195645735733339,0.118750985945723,0.195
"Evid Based Cardiovasc Med",59,128,42.96875,-0.0775591531755915,-0.290377906147482,0.120635060362173,-0.0701369863013699,-0.295208714602848,0.151762798089853,0.545
"Evolution",151,452,26.3274336283186,0.0508637489029646,-0.0249790765449272,0.143831523606458,0.0538633871967205,-0.0268149449028769,0.142628906841241,0.311
"Exp Biol Med (Maywood)",84,352,37.7840909090909,0.0670374566553369,0.0532532701608589,0.234380570427999,0.0760588141368859,0.0645159054147771,0.246654416213435,0.141
"Exp Brain Res",239,807,27.8810408921933,0.0704853906434663,-0.00187284288615243,0.119820935341392,0.0713205331006019,-0.00410482777442713,0.115676817178861,0.032
"Exp Cell Res",154,707,42.4328147100424,0.0520050546414182,0.00224452901058002,0.103340078773202,0.0536899068489977,0.00141447064765297,0.100547805515954,0.087
"Exp Eye Res",85,348,33.6206896551724,0.0571692857407143,-0.0242517893958391,0.110152312128543,0.0587698016269446,-0.0183804564524815,0.109367056601231,0.21
"Exp Gerontol",63,293,43.0034129692833,0.0434991900346906,-0.0348004067613104,0.102156564455402,0.0476839867986149,-0.0319241811826931,0.111722074048086,0.357
"Exp Hematol",71,403,43.9205955334988,0.0689010535043233,0.00764790466096025,0.151237636135403,0.0717774311500874,0.0130723762734467,0.154591284719336,0.033
"Exp Neurol",100,451,38.5809312638581,0.114970999257692,0.0701915676894438,0.228584764402528,0.119640280140716,0.0712394005978935,0.232646942846073,0.01
"Expert Opin Biol Ther",53,138,30.4347826086957,0.0245535714285715,-0.140917226961635,0.216286375661376,0.0456349206349207,-0.111620916165819,0.20421811972113,0.823
"Expert Opin Drug Deliv",61,171,28.6549707602339,0.122783539645366,-0.0385639446715962,0.284830770973358,0.131582469053195,-0.038829029349171,0.295714337833272,0.166
"Expert Opin Drug Saf",53,159,29.559748427673,0.020345744680851,-0.140120091497124,0.204354667847491,0.0312120060790274,-0.125344172864485,0.210541938805636,0.832
"Expert Opin Investig Drugs",68,178,30.3370786516854,0.0341497411389884,-0.122685210471781,0.156262899558354,0.0354440461967344,-0.130631306152749,0.154618106493502,0.691
"Expert Opin Pharmacother",110,306,26.797385620915,-0.0161048718267796,-0.0869078554335078,0.101971211180793,-0.0143191575410652,-0.101715987831652,0.10837198354252,0.789
"Expert Rev Anticancer Ther",74,212,24.0566037735849,0.101497990500548,-0.00333282019704432,0.238294667726564,0.105857995372062,-0.0104112464195846,0.24897372435157,0.175
"Expert Rev Med Devices",66,188,21.2765957446809,0.0832882882882883,-0.0576271254706244,0.209708290250858,0.0931531531531531,-0.0428410428059797,0.211272863519065,0.308
"Expert Rev Neurother",71,192,32.8125,0.0841392887904516,-0.0727062898367831,0.168468492010175,0.0921373200442968,-0.0662847795203711,0.177095482456753,0.31
"FASEB J",158,963,38.3177570093458,0.046803959775135,0.00724206572567607,0.0897039884132961,0.0480086532685695,0.00925831724055983,0.0865619079842157,0.026
"FEBS J",236,1152,38.3680555555556,0.0616418544173308,0.00446158748371619,0.0823118823150074,0.0621543824857827,0.00664939513364581,0.0868926895266792,0.006
"FEBS Lett",423,1852,37.5809935205184,0.0512818797689338,0.0243682389324907,0.0913180017502819,0.0533732248149532,0.0294223832797217,0.0962500322241983,0.007
"FEMS Immunol Med Microbiol",62,269,47.9553903345725,0.0966661393239466,0.0126162279259789,0.19258226688612,0.101603781047303,0.0138191633129355,0.195974878528882,0.053
